Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
./training_dataset/IMG/robocam_2017_12_03_21_19_42_425.jpg;0;0;0;0;99.66998;85.58897;0.0002337595;51.37635;-1.993248E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_475.jpg;0;0;0;0;99.66998;85.58897;0.0002337948;51.37635;-2.093964E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_525.jpg;0;0;0;0;99.66998;85.58897;0.0002338477;51.37635;-2.245038E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_575.jpg;0;0;0;0;99.66998;85.58897;0.000233883;51.37635;-2.345754E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_625.jpg;0;0;0;0;99.66998;85.58897;0.0002339359;51.37635;-2.496834E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_675.jpg;0;0;0;0;99.66998;85.58897;0.0002339712;51.37635;-2.59755E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_726.jpg;3.011034;0;0;0;99.66998;85.58897;0.0002357557;51.73764;-3.108367E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_776.jpg;1.016738;0;0;0;99.66998;85.58897;0.0002370526;51.9189;-3.427002E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_826.jpg;1.008634;0;0;0;99.66998;85.58897;0.0002390086;51.98037;-2.428127E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_876.jpg;4.010078;0;0;0;99.66998;85.58897;0.0002399688;52.4015;-3.596067E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_926.jpg;4.015952;0;0;0;99.66998;85.58897;0.00024024;53.24401;-6.046452E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_42_976.jpg;1.006126;0;0;0;99.66998;85.58897;0.0002400938;53.42493;-6.358402E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_026.jpg;0;0;0;0;99.66998;85.58897;0.0002398387;53.42545;-5.713173E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_076.jpg;2.046504;0;0;0;99.66998;85.58897;0.0002404204;53.60895;-5.509768E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_126.jpg;5.020255;0;0;0;99.66998;85.58897;0.000241019;54.33325;-7.048139E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_176.jpg;8.033706;0;0;0;99.66998;85.58897;0.0002406101;55.23763;-9.337882E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_226.jpg;8.067253;0;0;0;99.66998;85.58897;0.0002405835;56.80675;-1.359696E-05
./training_dataset/IMG/robocam_2017_12_03_21_19_43_276.jpg;5.059379;0;0;0;99.66998;85.58897;0.0002409322;57.47519;-1.476288E-05
./training_dataset/IMG/robocam_2017_12_03_21_19_43_326.jpg;2.074977;0;0;0;99.66998;85.58897;0.0002414211;58.02794;-1.348779E-05
./training_dataset/IMG/robocam_2017_12_03_21_19_43_376.jpg;0;0;0;0;99.66998;85.58897;0.0002408783;58.03237;-1.170972E-05
./training_dataset/IMG/robocam_2017_12_03_21_19_43_426.jpg;0;0;0;0;99.66998;85.58897;0.0002399823;58.03237;-8.969039E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_476.jpg;0;0;0;0;99.66998;85.58897;0.0002394239;58.03237;-7.019713E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_526.jpg;0;0;0;0;99.66998;85.58897;0.0002384397;58.03237;-3.971227E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_576.jpg;0;0;0;0;99.66998;85.58897;0.000237471;58.03237;-2.139463E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_626.jpg;0;0;0;0;99.66998;85.58897;0.0002360178;58.03237;6.081912E-07
./training_dataset/IMG/robocam_2017_12_03_21_19_43_676.jpg;0;0;0;0;99.66998;85.58897;0.0002354156;58.03237;2.32293E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_726.jpg;0;0;0;0;99.66998;85.58897;0.0002350622;58.03237;4.719498E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_776.jpg;0;0;0;0;99.66998;85.58897;0.0002346801;58.03237;6.053245E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_827.jpg;0;0;0;0;99.66998;85.58897;0.0002340339;58.03237;7.921878E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_877.jpg;3.01122;0;0;0;99.66998;85.58897;0.0002348046;58.33379;8.184746E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_927.jpg;6.011828;0;0;0;99.66998;85.58897;0.0002362275;59.23701;7.4289E-06
./training_dataset/IMG/robocam_2017_12_03_21_19_43_977.jpg;9.032378;0.05025608;0;0;99.67004;85.58908;0.00318345;59.71883;0.0001551817
./training_dataset/IMG/robocam_2017_12_03_21_19_44_027.jpg;11.02216;0.1999017;0;0;99.67021;85.58939;0.01106552;59.90745;0.0004141078
./training_dataset/IMG/robocam_2017_12_03_21_19_44_077.jpg;8.032739;0.3493727;0;0.01983756;99.6707;85.59035;0.03430416;59.88552;0.001813544
./training_dataset/IMG/robocam_2017_12_03_21_19_44_127.jpg;5.030013;0.499509;0;0.03363922;99.67207;85.59296;0.09411774;59.95203;0.004259462
./training_dataset/IMG/robocam_2017_12_03_21_19_44_177.jpg;1.993757;0.6513218;0;0.05296654;99.67355;85.59566;0.1548301;59.98156;0.005432395
./training_dataset/IMG/robocam_2017_12_03_21_19_44_227.jpg;-1.003561;0.8011877;0;0.09776895;99.67747;85.60244;0.3082938;60.11677;0.004071278
./training_dataset/IMG/robocam_2017_12_03_21_19_44_277.jpg;-3.986698;0.9503446;0;0.1131558;99.68111;85.60835;0.4343424;60.04488;-0.0002843681
./training_dataset/IMG/robocam_2017_12_03_21_19_44_327.jpg;-7.015482;1;0;0.1487164;99.68807;85.61937;0.6438787;59.85443;0.0002418199
./training_dataset/IMG/robocam_2017_12_03_21_19_44_377.jpg;-9.998619;1;0;0.1990675;99.69411;85.62833;0.8032815;59.76264;-0.0002537558
./training_dataset/IMG/robocam_2017_12_03_21_19_44_427.jpg;-12.99787;1;0;0.25179;99.70515;85.6437;1.055832;59.32156;0.002024614
./training_dataset/IMG/robocam_2017_12_03_21_19_44_477.jpg;-15;1;0;0.2816038;99.71397;85.65528;1.228392;59.05906;0.0007995027
./training_dataset/IMG/robocam_2017_12_03_21_19_44_528.jpg;-15;1;0;0.3355485;99.72775;85.67204;1.335417;58.5809;0.0001041887
./training_dataset/IMG/robocam_2017_12_03_21_19_44_577.jpg;-15;1;0;0.3529395;99.7357;85.68166;1.220165;58.20124;0.003683134
./training_dataset/IMG/robocam_2017_12_03_21_19_44_628.jpg;-15;1;0;0.4232271;99.75042;85.70013;1.108962;57.71541;0.003487332
./training_dataset/IMG/robocam_2017_12_03_21_19_44_677.jpg;-12.00478;1;0;0.4681306;99.76167;85.71441;1.07749;57.34322;0.003202911
./training_dataset/IMG/robocam_2017_12_03_21_19_44_728.jpg;-9.010605;1;0;0.5166583;99.78017;85.73853;1.078734;57.04279;0.002402705
./training_dataset/IMG/robocam_2017_12_03_21_19_44_778.jpg;-6.000574;1;0;0.5413637;99.79342;85.75634;1.105386;56.7747;0.004492031
./training_dataset/IMG/robocam_2017_12_03_21_19_44_827.jpg;-2.999428;1;0;0.5807223;99.81452;85.78587;1.181347;56.58599;0.004699155
./training_dataset/IMG/robocam_2017_12_03_21_19_44_878.jpg;-0.001422018;1;0;0.6187035;99.82912;85.80703;1.231889;56.58141;-0.0005449402
./training_dataset/IMG/robocam_2017_12_03_21_19_44_927.jpg;0;1;0;0.6590993;99.85102;85.8398;1.231792;56.62877;-0.002411267
./training_dataset/IMG/robocam_2017_12_03_21_19_44_978.jpg;0;1;0;0.689026;99.86629;85.86276;1.210297;56.61695;-0.001198432
./training_dataset/IMG/robocam_2017_12_03_21_19_45_027.jpg;0;1;0;0.7476068;99.89068;85.89944;1.182953;56.63787;-0.0003574872
./training_dataset/IMG/robocam_2017_12_03_21_19_45_078.jpg;0;1;0;0.7822226;99.9081;85.92567;1.190005;56.63727;-0.0007210872
./training_dataset/IMG/robocam_2017_12_03_21_19_45_128.jpg;0;1;0;0.8324969;99.93581;85.96735;1.209234;56.64625;-0.0009977232
./training_dataset/IMG/robocam_2017_12_03_21_19_45_178.jpg;0;1;0;0.862919;99.95525;85.99663;1.222288;56.63342;-0.0008922097
./training_dataset/IMG/robocam_2017_12_03_21_19_45_228.jpg;0;1;0;0.9120482;99.98562;86.0424;1.229009;56.63295;-0.0009283723
./training_dataset/IMG/robocam_2017_12_03_21_19_45_278.jpg;0;1;0;0.9509869;100.0069;86.07442;1.232398;56.62682;-0.001115553
./training_dataset/IMG/robocam_2017_12_03_21_19_45_328.jpg;0;1;0;0.999649;100.04;86.12431;1.225222;56.60687;-0.0006750891
./training_dataset/IMG/robocam_2017_12_03_21_19_45_378.jpg;0;1;0;1.031687;100.063;86.15881;1.214627;56.60223;-0.0006437832
./training_dataset/IMG/robocam_2017_12_03_21_19_45_428.jpg;-1.017481;1;0;1.07978;100.0988;86.21257;1.217969;56.61054;-0.0009334389
./training_dataset/IMG/robocam_2017_12_03_21_19_45_478.jpg;-4.008554;1;0;1.10941;100.124;86.24941;1.220037;56.51552;-0.0005019192
./training_dataset/IMG/robocam_2017_12_03_21_19_45_528.jpg;-7.013976;1;0;1.153101;100.1644;86.30566;1.218993;56.10513;0.002180284
./training_dataset/IMG/robocam_2017_12_03_21_19_45_578.jpg;-5.017673;1;0;1.182292;100.1926;86.34409;1.218994;55.74801;0.001983178
./training_dataset/IMG/robocam_2017_12_03_21_19_45_628.jpg;-1.98939;1;0;1.230624;100.236;86.40406;1.229319;55.39168;0.001348552
./training_dataset/IMG/robocam_2017_12_03_21_19_45_678.jpg;0;1;0;1.26053;100.2655;86.44562;1.23611;55.29633;0.000385275
./training_dataset/IMG/robocam_2017_12_03_21_19_45_728.jpg;0;1;0;1.308906;100.3106;86.51002;1.239467;55.26412;-0.0008516517
./training_dataset/IMG/robocam_2017_12_03_21_19_45_779.jpg;0;1;0;1.33993;100.3416;86.55427;1.23976;55.2472;-0.0007160567
./training_dataset/IMG/robocam_2017_12_03_21_19_45_828.jpg;0;1;0;1.388132;100.3893;86.62259;1.240217;55.22658;-0.0008003335
./training_dataset/IMG/robocam_2017_12_03_21_19_45_879.jpg;0;1;0;1.42066;100.4222;86.66949;1.245557;55.21652;-0.0009227737
./training_dataset/IMG/robocam_2017_12_03_21_19_45_929.jpg;0;1;0;1.468067;100.4727;86.74171;1.250052;55.20335;-0.0009383336
./training_dataset/IMG/robocam_2017_12_03_21_19_45_979.jpg;0;1;0;1.498244;100.5073;86.79111;1.251866;55.19446;-0.0009173318
./training_dataset/IMG/robocam_2017_12_03_21_19_46_028.jpg;0;1;0;1.545939;100.5606;86.86711;1.255037;55.18372;-0.0009805274
./training_dataset/IMG/robocam_2017_12_03_21_19_46_079.jpg;0;1;0;1.576899;100.5971;86.91907;1.258383;55.17611;-0.0009848253
./training_dataset/IMG/robocam_2017_12_03_21_19_46_128.jpg;0;1;0;1.62334;100.653;86.99887;1.261962;55.16359;-0.0009858138
./training_dataset/IMG/robocam_2017_12_03_21_19_46_179.jpg;0;1;0;1.653234;100.6913;87.05334;1.265714;55.15651;-0.0009933143
./training_dataset/IMG/robocam_2017_12_03_21_19_46_228.jpg;0;1;0;1.700099;100.7499;87.13689;1.269232;55.14686;-0.001033586
./training_dataset/IMG/robocam_2017_12_03_21_19_46_279.jpg;0;1;0;1.730748;100.7899;87.19385;1.271353;55.13961;-0.001035455
./training_dataset/IMG/robocam_2017_12_03_21_19_46_329.jpg;0;1;0;1.776449;100.8513;87.28117;1.276932;55.12846;-0.001066788
./training_dataset/IMG/robocam_2017_12_03_21_19_46_379.jpg;0;1;0;1.806949;100.8931;87.34059;1.279084;55.12142;-0.001070045
./training_dataset/IMG/robocam_2017_12_03_21_19_46_429.jpg;0;1;0;1.852419;100.957;87.4316;1.283538;55.11031;-0.001094012
./training_dataset/IMG/robocam_2017_12_03_21_19_46_479.jpg;0;1;0;1.882752;101.0006;87.49348;1.284426;55.10316;-0.001084485
./training_dataset/IMG/robocam_2017_12_03_21_19_46_530.jpg;0;1;0;1.927961;101.0672;87.58823;1.290603;55.09026;-0.001103836
./training_dataset/IMG/robocam_2017_12_03_21_19_46_579.jpg;2.99624;1;0;1.957799;101.1121;87.65285;1.295351;55.1711;-0.001593389
./training_dataset/IMG/robocam_2017_12_03_21_19_46_629.jpg;3.00282;1;0;2.00155;101.1793;87.75225;1.284386;55.53581;-0.002950716
./training_dataset/IMG/robocam_2017_12_03_21_19_46_679.jpg;0;1;0;2.032546;101.2251;87.81998;1.29234;55.6938;-0.00264924
./training_dataset/IMG/robocam_2017_12_03_21_19_46_729.jpg;0;1;0;2.076116;101.2955;87.92295;1.300046;55.74345;-0.001612873
./training_dataset/IMG/robocam_2017_12_03_21_19_46_779.jpg;0;1;0;2.105945;101.3434;87.99277;1.305933;55.74342;-0.001270745
./training_dataset/IMG/robocam_2017_12_03_21_19_46_831.jpg;0;1;0;2.150463;101.4166;88.09923;1.30938;55.73548;-0.001210327
./training_dataset/IMG/robocam_2017_12_03_21_19_46_880.jpg;-2.970703;1;0;2.179305;101.4665;88.17106;1.307708;55.63983;-0.0007017446
./training_dataset/IMG/robocam_2017_12_03_21_19_46_929.jpg;-2.969049;1;0;2.224064;101.5439;88.27969;1.302642;55.24347;0.0005401781
./training_dataset/IMG/robocam_2017_12_03_21_19_46_979.jpg;0.03997765;1;0;2.267127;101.5965;88.35343;1.308794;55.04026;0.0003289488
./training_dataset/IMG/robocam_2017_12_03_21_19_47_030.jpg;3.000477;1;0;2.295802;101.6755;88.46659;1.320729;55.09616;-0.001963294
./training_dataset/IMG/robocam_2017_12_03_21_19_47_080.jpg;2.974792;1;0;2.323671;101.728;88.54362;1.31737;55.33366;-0.003398837
./training_dataset/IMG/robocam_2017_12_03_21_19_47_146.jpg;0;1;0;2.367832;101.8352;88.70072;1.322413;55.62113;-0.002695334
./training_dataset/IMG/robocam_2017_12_03_21_19_47_197.jpg;-2.03197;1;0;2.411494;101.8902;88.78034;1.322666;55.60475;-0.001518761
./training_dataset/IMG/robocam_2017_12_03_21_19_47_246.jpg;-5.045569;1;0;2.453447;101.9754;88.90037;1.31678;55.23458;0.0005684164
./training_dataset/IMG/robocam_2017_12_03_21_19_47_297.jpg;-8.014469;1;0;2.48149;102.0345;88.98038;1.310042;54.70528;-0.001307763
./training_dataset/IMG/robocam_2017_12_03_21_19_47_346.jpg;-11.0174;1;0;2.521013;102.1273;89.09953;1.290766;53.51129;359.95
./training_dataset/IMG/robocam_2017_12_03_21_19_47_397.jpg;-14.01288;1;0;2.546216;102.192;89.17776;1.254599;52.45078;359.8911
./training_dataset/IMG/robocam_2017_12_03_21_19_47_447.jpg;-15;1;0;2.58253;102.2931;89.29233;1.127922;50.48507;359.7835
./training_dataset/IMG/robocam_2017_12_03_21_19_47_497.jpg;-15;1;0;2.608926;102.3632;89.36713;1.005138;49.10038;359.7012
./training_dataset/IMG/robocam_2017_12_03_21_19_47_546.jpg;-13.0254;1;0;2.649316;102.4726;89.47749;0.8063177;47.09062;359.5394
./training_dataset/IMG/robocam_2017_12_03_21_19_47_596.jpg;-10.00491;1;0;2.677686;102.5476;89.55099;0.6748444;45.96877;359.4374
./training_dataset/IMG/robocam_2017_12_03_21_19_47_646.jpg;-7.019598;1;0;2.720933;102.6632;89.66168;0.498929;44.64729;359.2937
./training_dataset/IMG/robocam_2017_12_03_21_19_47_713.jpg;-4.007431;1;0;2.748937;102.7816;89.77379;0.3549366;43.77535;359.1889
./training_dataset/IMG/robocam_2017_12_03_21_19_47_763.jpg;-0.3549432;1;0;2.804377;102.8618;89.84979;0.2786802;43.44728;359.1526
./training_dataset/IMG/robocam_2017_12_03_21_19_47_830.jpg;0;1;0;2.832127;103.0253;90.00538;0.2032149;43.26559;359.1427
./training_dataset/IMG/robocam_2017_12_03_21_19_47_880.jpg;0;1;0;2.872148;103.109;90.08469;0.2110214;43.25299;359.1528
./training_dataset/IMG/robocam_2017_12_03_21_19_47_930.jpg;0;1;0;2.91214;103.2366;90.20558;0.2724029;43.25446;359.1886
./training_dataset/IMG/robocam_2017_12_03_21_19_47_980.jpg;0;1;0;2.93879;103.323;90.28742;0.3392771;43.2633;359.2292
./training_dataset/IMG/robocam_2017_12_03_21_19_48_048.jpg;0;1;0;2.978489;103.4983;90.45384;0.505257;43.2868;359.3619
./training_dataset/IMG/robocam_2017_12_03_21_19_48_097.jpg;0;1;0;3.018674;103.5874;90.53836;0.6067379;43.29844;359.4435
./training_dataset/IMG/robocam_2017_12_03_21_19_48_148.jpg;0;1;0;3.045931;103.7228;90.66679;0.7819107;43.31725;359.5771
./training_dataset/IMG/robocam_2017_12_03_21_19_48_197.jpg;0;1;0;3.085341;103.8141;90.75349;0.9068708;43.33287;359.676
./training_dataset/IMG/robocam_2017_12_03_21_19_48_264.jpg;0;1;0;3.125282;103.9526;90.88515;1.107111;43.35923;359.8301
./training_dataset/IMG/robocam_2017_12_03_21_19_48_311.jpg;0;1;0;3.165576;104.0929;91.01868;1.31985;43.38762;359.9849
./training_dataset/IMG/robocam_2017_12_03_21_19_48_352.jpg;0;1;0;3.191792;104.188;91.10724;1.4352;43.36967;-0.0003542138
./training_dataset/IMG/robocam_2017_12_03_21_19_48_393.jpg;0;1;0;3.218848;104.2828;91.19527;1.443958;43.36248;-0.003522134
./training_dataset/IMG/robocam_2017_12_03_21_19_48_436.jpg;0;1;0;3.252691;104.3777;91.2838;1.404728;43.36393;-0.001629757
./training_dataset/IMG/robocam_2017_12_03_21_19_48_478.jpg;0;1;0;3.280441;104.4734;91.37325;1.37561;43.3584;-0.0008422236
./training_dataset/IMG/robocam_2017_12_03_21_19_48_523.jpg;0;1;0;3.306725;104.5701;91.46363;1.360412;43.34629;-0.0008744037
./training_dataset/IMG/robocam_2017_12_03_21_19_48_565.jpg;0;1;0;3.332958;104.7168;91.60083;1.360829;43.32475;-0.0009364269
./training_dataset/IMG/robocam_2017_12_03_21_19_48_625.jpg;0;1;0;3.372247;104.8656;91.73993;1.384702;43.30235;-0.0009924815
./training_dataset/IMG/robocam_2017_12_03_21_19_48_665.jpg;0;1;0;3.411473;104.9658;91.83359;1.407199;43.28622;-0.001476833
./training_dataset/IMG/robocam_2017_12_03_21_19_48_708.jpg;0;1;0;3.437061;105.0667;91.92777;1.414965;43.27257;-0.001630351
./training_dataset/IMG/robocam_2017_12_03_21_19_48_749.jpg;0;1;0;3.464094;105.1681;92.02252;1.409779;43.26014;-0.001628426
./training_dataset/IMG/robocam_2017_12_03_21_19_48_792.jpg;0;1;0;3.491446;105.2704;92.118;1.405371;43.24954;-0.001162069
./training_dataset/IMG/robocam_2017_12_03_21_19_48_833.jpg;0;1;0;3.518056;105.3736;92.21423;1.407538;43.23614;-0.001516493
./training_dataset/IMG/robocam_2017_12_03_21_19_48_874.jpg;0;1;0;3.543791;105.4776;92.31116;1.409048;43.22475;-0.001168049
./training_dataset/IMG/robocam_2017_12_03_21_19_48_915.jpg;0;1;0;3.569873;105.5824;92.4088;1.413147;43.21243;-0.001178993
./training_dataset/IMG/robocam_2017_12_03_21_19_48_957.jpg;0;1;0;3.595906;105.6879;92.50709;1.415154;43.19893;-0.001656346
./training_dataset/IMG/robocam_2017_12_03_21_19_48_999.jpg;0;1;0;3.622205;105.7942;92.60609;1.416593;43.18872;-0.001198371
./training_dataset/IMG/robocam_2017_12_03_21_19_49_041.jpg;0;1;0;3.648122;105.9014;92.70579;1.420163;43.17679;-0.001206326
./training_dataset/IMG/robocam_2017_12_03_21_19_49_083.jpg;0;1;0;3.673988;106.0092;92.80612;1.421252;43.16336;-0.001684373
./training_dataset/IMG/robocam_2017_12_03_21_19_49_123.jpg;0;1;0;3.700118;106.1179;92.90717;1.421496;43.15304;-0.001218283
./training_dataset/IMG/robocam_2017_12_03_21_19_49_166.jpg;0;1;0;3.738566;106.2824;93.06003;1.427094;43.13269;-0.001702793
./training_dataset/IMG/robocam_2017_12_03_21_19_49_206.jpg;0;1;0;3.76456;106.393;93.16277;1.427591;43.1219;-0.001248765
./training_dataset/IMG/robocam_2017_12_03_21_19_49_248.jpg;0;1;0;3.79017;106.5044;93.26619;1.429671;43.10944;-0.00124599
./training_dataset/IMG/robocam_2017_12_03_21_19_49_290.jpg;0;1;0;3.815723;106.6165;93.37029;1.433051;43.09628;-0.001253465
./training_dataset/IMG/robocam_2017_12_03_21_19_49_331.jpg;0;1;0;3.841224;106.7295;93.47502;1.433165;43.08201;-0.001737706
./training_dataset/IMG/robocam_2017_12_03_21_19_49_372.jpg;0;1;0;3.867375;106.8432;93.58046;1.435126;43.06934;-0.001635329
./training_dataset/IMG/robocam_2017_12_03_21_19_49_414.jpg;0;1;0;3.892762;106.9577;93.68656;1.438004;43.05592;-0.001650384
./training_dataset/IMG/robocam_2017_12_03_21_19_49_454.jpg;0;1;0;3.918097;107.0729;93.79333;1.441535;43.04215;-0.001653696
./training_dataset/IMG/robocam_2017_12_03_21_19_49_496.jpg;0;1;0;3.943001;107.1889;93.90074;1.442119;43.02984;-0.00129804
./training_dataset/IMG/robocam_2017_12_03_21_19_49_538.jpg;0;1;0;3.968603;107.3058;94.00884;1.446721;43.01478;-0.001667952
./training_dataset/IMG/robocam_2017_12_03_21_19_49_579.jpg;0;1;0;3.993407;107.4233;94.11758;1.447919;43.0019;-0.001320409
./training_dataset/IMG/robocam_2017_12_03_21_19_49_620.jpg;0;1;0;4.018529;107.5416;94.22695;1.449433;42.98812;-0.001313577
./training_dataset/IMG/robocam_2017_12_03_21_19_49_660.jpg;0;1;0;4.043593;107.6607;94.33698;1.451151;42.97394;-0.001315126
./training_dataset/IMG/robocam_2017_12_03_21_19_49_702.jpg;0;1;0;4.068602;107.7805;94.44768;1.452957;42.9595;-0.00132575
./training_dataset/IMG/robocam_2017_12_03_21_19_49_764.jpg;0;1;0;4.105855;108.0225;94.67102;1.459009;42.92959;-0.001358848
./training_dataset/IMG/robocam_2017_12_03_21_19_49_824.jpg;0;1;0;4.143322;108.206;94.84021;1.462892;42.90773;-0.001258499
./training_dataset/IMG/robocam_2017_12_03_21_19_49_865.jpg;0;1;0;4.180333;108.3293;94.9538;1.466126;42.89186;-0.001376734
./training_dataset/IMG/robocam_2017_12_03_21_19_49_924.jpg;0;1;0;4.217921;108.5156;95.12534;1.467905;42.86797;-0.001769439
./training_dataset/IMG/robocam_2017_12_03_21_19_49_965.jpg;0;1;0;4.242563;108.6407;95.24049;1.468707;42.85275;-0.001769494
./training_dataset/IMG/robocam_2017_12_03_21_19_50_025.jpg;0;1;0;4.279255;108.8299;95.41444;1.472913;42.82892;-0.001776169
./training_dataset/IMG/robocam_2017_12_03_21_19_50_084.jpg;0;1;0;4.315484;109.0207;95.5898;1.47592;42.80567;-0.001407753
./training_dataset/IMG/robocam_2017_12_03_21_19_50_143.jpg;-2.399653;1;0;4.351923;109.149;95.70741;1.478812;42.77048;-0.001711746
./training_dataset/IMG/robocam_2017_12_03_21_19_50_184.jpg;-4.76024;1;0;4.376017;109.3438;95.88375;1.479208;42.4433;-0.0001626981
./training_dataset/IMG/robocam_2017_12_03_21_19_50_243.jpg;-8.296288;1;0;4.39989;109.4757;96.00068;1.476973;41.95714;0.0007091879
./training_dataset/IMG/robocam_2017_12_03_21_19_50_302.jpg;-11.82033;1;0;4.433222;109.6773;96.1736;1.446647;40.75768;359.982
./training_dataset/IMG/robocam_2017_12_03_21_19_50_360.jpg;-14.18571;1;0;4.464661;109.8842;96.34119;1.3479;38.99411;359.8776
./training_dataset/IMG/robocam_2017_12_03_21_19_50_418.jpg;-10.6676;1;0;4.498766;110.0954;96.50367;1.147364;37.07436;359.7354
./training_dataset/IMG/robocam_2017_12_03_21_19_50_475.jpg;-7.190152;1;0;4.533883;110.3113;96.66201;0.9099917;35.50679;359.5356
./training_dataset/IMG/robocam_2017_12_03_21_19_50_533.jpg;-3.739841;1;0;4.569313;110.5309;96.81778;0.6361959;34.38784;359.3383
./training_dataset/IMG/robocam_2017_12_03_21_19_50_590.jpg;-0.3306244;1;0;4.604875;110.7538;96.97228;0.3595921;33.7754;359.1593
./training_dataset/IMG/robocam_2017_12_03_21_19_50_647.jpg;0;1;0;4.639048;110.9801;97.12674;0.11504;33.55831;359.0096
./training_dataset/IMG/robocam_2017_12_03_21_19_50_705.jpg;0;1;0;4.673292;111.2101;97.28204;359.9504;33.50362;358.8987
./training_dataset/IMG/robocam_2017_12_03_21_19_50_763.jpg;0;1;0;4.692382;111.3654;97.38727;359.9333;33.52222;358.8932
./training_dataset/IMG/robocam_2017_12_03_21_19_50_821.jpg;0;1;0;4.727239;111.6016;97.54684;0.01843658;33.56054;358.95
./training_dataset/IMG/robocam_2017_12_03_21_19_50_877.jpg;0;1;0;4.760394;111.8401;97.70702;0.1128966;33.58412;359.0464
./training_dataset/IMG/robocam_2017_12_03_21_19_50_934.jpg;0;1;0;4.794386;112.0812;97.86813;0.2442574;33.59798;359.1533
./training_dataset/IMG/robocam_2017_12_03_21_19_50_992.jpg;0;1;0;4.827983;112.3245;98.03053;0.4092603;33.61208;359.2733
